id,customer_id,tenant_id,channel,interaction_type,campaign_id,session_id,device_type,content_summary,metadata,utm_source,utm_medium,utm_campaign,utm_content,referrer,created_at
2094,b6e4f47c-42f6-4638-9ae4-33c84787a48c,226,email,view,3.0,dc63f5e0-c588-4255-8676-8e0b4569e1b3,desktop,Dolores minima ducimus consectetur magni minima.,"{""product_id"": 22, ""duration"": 114}",google,cpc,summer,ad2,http://melo.com/,2025-09-20 04:50:49.141804
2095,b6e4f47c-42f6-4638-9ae4-33c84787a48c,226,website,purchase,6.0,b136a40a-274b-4d29-b7e3-6c2967a7c5da,desktop,Laboriosam ea animi modi officia nisi quisquam similique.,"{""product_id"": 27, ""duration"": 194}",instagram,cpc,launch,banner,https://da.br/,2025-11-20 22:50:49.141842
2096,b6e4f47c-42f6-4638-9ae4-33c84787a48c,226,email,message,,4f286238-34ed-4cb4-a556-b3cbefa2e163,mobile,Numquam quis vitae debitis ad ad a quos.,"{""product_id"": 93, ""duration"": 239}",google,email,launch,banner,https://vargas.com/,2025-11-26 06:50:49.141875
2097,b6e4f47c-42f6-4638-9ae4-33c84787a48c,226,whatsapp,message,1.0,fce04da6-b84c-44a9-a91f-bf2b325c5a26,desktop,Cupiditate dolorem soluta ab sed accusantium sed.,"{""product_id"": 77, ""duration"": 34}",direct,cpc,launch,ad1,,2025-09-13 08:50:49.141894
2098,b6e4f47c-42f6-4638-9ae4-33c84787a48c,226,instagram,message,10.0,61c2b1eb-df75-41dc-a62b-5f5203cb68a8,desktop,Consequuntur tenetur vel tenetur.,"{""product_id"": 57, ""duration"": 293}",instagram,cpc,launch,ad2,https://nascimento.net/,2025-11-24 16:50:49.141925
2099,b6e4f47c-42f6-4638-9ae4-33c84787a48c,226,instagram,share,,41bdfd71-26a8-4f5d-8da5-a571631f192e,mobile,Quisquam expedita ea tenetur labore.,"{""product_id"": 68, ""duration"": 189}",facebook,organic,launch,ad1,,2025-11-27 19:50:49.141943
2100,b6e4f47c-42f6-4638-9ae4-33c84787a48c,226,email,purchase,,4c5c9892-3976-42b4-a9a4-205feb53f61c,tablet,Exercitationem ea perspiciatis eius.,"{""product_id"": 35, ""duration"": 232}",direct,email,black_friday,banner,http://www.cardoso.br/,2025-09-22 09:50:49.141972
2101,b6e4f47c-42f6-4638-9ae4-33c84787a48c,226,instagram,view,,0202efcf-36d9-4267-ab6f-ed44ac4651c4,tablet,Id odio rerum vel.,"{""product_id"": 37, ""duration"": 95}",google,organic,summer,ad1,https://www.goncalves.com/,2025-11-08 07:50:49.142009
2102,b6e4f47c-42f6-4638-9ae4-33c84787a48c,226,whatsapp,share,4.0,6858f5e4-e0eb-4d53-aac4-467b273e50be,tablet,Earum aliquam nulla odit reiciendis porro.,"{""product_id"": 77, ""duration"": 97}",instagram,social,launch,ad1,,2025-09-17 00:50:49.142027
2103,b6e4f47c-42f6-4638-9ae4-33c84787a48c,226,website,click,10.0,fb64ae18-5a9c-4e55-86ca-0ab76abced39,tablet,Harum provident adipisci architecto assumenda sed dolorum.,"{""product_id"": 62, ""duration"": 274}",facebook,cpc,black_friday,ad2,http://da.net/,2025-09-19 08:50:49.142057
2104,b6e4f47c-42f6-4638-9ae4-33c84787a48c,226,whatsapp,message,,d9a4a292-3ad6-4b43-b4ab-73f442046a69,tablet,Quos alias aliquid occaecati.,"{""product_id"": 93, ""duration"": 218}",google,social,launch,banner,,2025-10-06 23:50:49.142078
2105,b6e4f47c-42f6-4638-9ae4-33c84787a48c,226,facebook,message,9.0,a8738879-ebe9-457d-8b3c-af7c6c93dd60,tablet,Fuga quisquam cumque.,"{""product_id"": 38, ""duration"": 128}",instagram,cpc,summer,ad1,http://www.sampaio.br/,2025-09-23 08:50:49.142117
2106,b6e4f47c-42f6-4638-9ae4-33c84787a48c,226,facebook,message,9.0,58d2284c-c52f-48f2-84cd-5c5cf3db3311,tablet,Ipsam optio eum veritatis pariatur.,"{""product_id"": 47, ""duration"": 217}",direct,organic,summer,ad2,http://da.com/,2025-09-24 17:50:49.142154
2107,b6e4f47c-42f6-4638-9ae4-33c84787a48c,226,email,share,7.0,d7df33e8-7257-4772-9a05-ff14728ba62c,mobile,Tempore eligendi unde magnam sequi voluptate asperiores.,"{""product_id"": 93, ""duration"": 35}",instagram,social,summer,ad2,,2025-10-12 00:50:49.142172
2108,b6e4f47c-42f6-4638-9ae4-33c84787a48c,226,whatsapp,purchase,7.0,ae5837ec-f008-4e64-bc7a-644182eea514,tablet,Amet similique quidem odio laboriosam error.,"{""product_id"": 13, ""duration"": 68}",facebook,email,launch,ad1,,2025-11-18 13:50:49.142190
2109,b6e4f47c-42f6-4638-9ae4-33c84787a48c,226,website,message,,ced94fcc-c461-47a0-960b-ebc4c2189da1,mobile,Saepe enim ab consectetur quia blanditiis.,"{""product_id"": 97, ""duration"": 176}",direct,email,launch,banner,http://moreira.br/,2025-09-11 22:50:49.142266
2110,b6e4f47c-42f6-4638-9ae4-33c84787a48c,226,website,purchase,,c4f2862e-06d0-4a1b-ad40-33f986eb5195,mobile,Facilis velit qui.,"{""product_id"": 58, ""duration"": 155}",google,email,launch,ad1,,2025-12-05 01:50:49.142300
2111,b6e4f47c-42f6-4638-9ae4-33c84787a48c,226,whatsapp,share,,8f6a598b-a1d5-4bab-a529-2ba52a6be346,tablet,Placeat aspernatur iusto natus debitis molestiae.,"{""product_id"": 84, ""duration"": 182}",facebook,social,black_friday,ad1,http://www.monteiro.net/,2025-11-25 05:50:49.142343
2112,b6e4f47c-42f6-4638-9ae4-33c84787a48c,226,email,view,,250ad066-86dd-4066-ad56-f85229189090,tablet,Labore quae fugit laudantium explicabo voluptates officia quod.,"{""product_id"": 84, ""duration"": 29}",instagram,cpc,launch,ad1,http://da.com/,2025-10-16 10:50:49.142406
2113,b6e4f47c-42f6-4638-9ae4-33c84787a48c,226,facebook,message,,5a75eef3-ecc0-4c8c-a3cf-cf98cbb229d1,mobile,Quos quisquam enim.,"{""product_id"": 2, ""duration"": 57}",direct,cpc,summer,ad2,http://www.araujo.com/,2025-11-23 14:50:49.142471
2114,b6e4f47c-42f6-4638-9ae4-33c84787a48c,226,website,purchase,,843dd348-67cb-4ad5-9abd-0d59a7561c84,desktop,Delectus veritatis aut modi voluptates.,"{""product_id"": 89, ""duration"": 80}",direct,social,launch,ad2,,2025-11-13 03:50:49.142495
2115,3c3f1afd-28b9-4ee2-92aa-bd1856fba8a7,226,whatsapp,click,,53b55c08-bff2-4467-a428-732d2a62ee35,mobile,Sequi ad debitis harum assumenda.,"{""product_id"": 34, ""duration"": 90}",facebook,organic,black_friday,ad2,http://melo.org/,2025-09-16 16:50:49.142530
2116,3c3f1afd-28b9-4ee2-92aa-bd1856fba8a7,226,email,message,1.0,7d83c192-f919-4361-b1c4-566a1d6a4260,tablet,Repellat aliquam perferendis optio.,"{""product_id"": 13, ""duration"": 165}",instagram,email,launch,ad2,,2025-12-07 03:50:49.142557
2117,3c3f1afd-28b9-4ee2-92aa-bd1856fba8a7,226,website,share,2.0,0d4e2f30-d70e-408c-9cca-010794c9f0d6,tablet,Eum iusto voluptate repellendus quam repudiandae.,"{""product_id"": 10, ""duration"": 129}",facebook,organic,launch,ad1,,2025-11-02 10:50:49.142583
2118,3c3f1afd-28b9-4ee2-92aa-bd1856fba8a7,226,email,share,4.0,adbeeec2-502a-4cee-9a32-15e001950901,desktop,Provident aliquam eligendi fuga eius mollitia et aperiam.,"{""product_id"": 100, ""duration"": 48}",instagram,organic,summer,ad1,https://da.br/,2025-10-01 02:50:49.142648
2119,3c3f1afd-28b9-4ee2-92aa-bd1856fba8a7,226,website,message,5.0,c79ef080-2bb4-42f6-98de-2f962c88ef6e,desktop,Distinctio aperiam dolorem aliquid odio rem esse nostrum.,"{""product_id"": 28, ""duration"": 168}",facebook,email,summer,banner,,2025-10-05 14:50:49.142669
2120,3c3f1afd-28b9-4ee2-92aa-bd1856fba8a7,226,email,click,5.0,4971e370-4d13-477c-a73c-103ff595fdd7,desktop,Omnis molestias voluptas nesciunt.,"{""product_id"": 20, ""duration"": 289}",facebook,social,black_friday,ad2,,2025-11-12 11:50:49.142687
2121,3c3f1afd-28b9-4ee2-92aa-bd1856fba8a7,226,whatsapp,view,4.0,ec6eaf48-e982-4995-9966-c482c122e41d,desktop,Fugit nisi doloremque modi harum libero iure.,"{""product_id"": 74, ""duration"": 129}",google,social,launch,ad1,http://santos.com/,2025-10-09 07:50:49.142727
2122,3c3f1afd-28b9-4ee2-92aa-bd1856fba8a7,226,instagram,share,,58f396fe-faa9-459e-9acd-93f0406adf0b,desktop,Dolore vitae tempore.,"{""product_id"": 99, ""duration"": 136}",instagram,organic,summer,ad1,,2025-09-25 19:50:49.142745
2123,3c3f1afd-28b9-4ee2-92aa-bd1856fba8a7,226,website,click,,424eaee5-0569-4fb4-8fbe-f9b6d260d403,tablet,Laboriosam aliquid corrupti possimus optio animi.,"{""product_id"": 60, ""duration"": 113}",instagram,email,launch,ad1,,2025-10-25 18:50:49.142766
2124,3c3f1afd-28b9-4ee2-92aa-bd1856fba8a7,226,whatsapp,view,,621d14e5-fe85-49e3-8e0d-04926a1b7c4f,mobile,Nobis labore eveniet tempore.,"{""product_id"": 24, ""duration"": 282}",facebook,email,summer,ad2,,2025-11-22 20:50:49.142792
2125,3c3f1afd-28b9-4ee2-92aa-bd1856fba8a7,226,email,click,,75edbe85-985b-418a-bdbb-89c1f46821db,mobile,Ipsum non laborum eveniet.,"{""product_id"": 95, ""duration"": 105}",instagram,social,launch,ad1,http://mendes.org/,2025-11-03 04:50:49.142823
2126,3c3f1afd-28b9-4ee2-92aa-bd1856fba8a7,226,whatsapp,message,2.0,fbb5848a-b0a6-4ad0-9dca-845ca4f4f8be,tablet,Nulla est mollitia natus maxime enim.,"{""product_id"": 67, ""duration"": 143}",direct,organic,black_friday,ad1,,2025-10-28 00:50:49.142841
2127,3c3f1afd-28b9-4ee2-92aa-bd1856fba8a7,226,whatsapp,purchase,3.0,d1e6f157-aa67-4f22-963c-fb951ac81ec3,mobile,Excepturi sit repellendus veniam doloremque.,"{""product_id"": 32, ""duration"": 220}",facebook,cpc,summer,ad2,https://moreira.net/,2025-10-17 04:50:49.142904
2128,3c3f1afd-28b9-4ee2-92aa-bd1856fba8a7,226,whatsapp,message,,57a980f4-351d-4754-a926-44a7ee16639c,tablet,Eos provident laboriosam enim repellendus officia deleniti officia.,"{""product_id"": 59, ""duration"": 87}",direct,social,launch,ad1,http://www.vasconcelos.br/,2025-11-19 20:50:49.142964
2129,3c3f1afd-28b9-4ee2-92aa-bd1856fba8a7,226,website,click,7.0,c8ad9271-e27c-4880-bebf-fa11f4d9fc46,mobile,Atque autem nobis quisquam ipsum.,"{""product_id"": 91, ""duration"": 234}",facebook,organic,summer,banner,,2025-10-12 00:50:49.142994
2130,3c3f1afd-28b9-4ee2-92aa-bd1856fba8a7,226,facebook,share,,3dab4fca-c0b7-4537-aa0e-a9e6dc1e3ef2,mobile,Corporis recusandae atque voluptates exercitationem illo.,"{""product_id"": 20, ""duration"": 95}",instagram,organic,black_friday,ad1,,2025-10-30 04:50:49.143021
2131,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,email,view,,8aa6eb9b-808e-40d1-bafa-7b56ea35559f,tablet,Officia aliquid repudiandae libero molestias accusantium veniam.,"{""product_id"": 18, ""duration"": 137}",instagram,cpc,summer,ad1,,2025-11-26 09:50:49.143049
2132,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,instagram,share,6.0,a04ac72c-5183-4581-93ce-02012fb1ba44,tablet,A illum at officia eos maxime.,"{""product_id"": 100, ""duration"": 36}",facebook,email,launch,ad1,https://costela.br/,2025-10-12 00:50:49.143122
2133,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,website,view,7.0,39a86bc9-76ff-4fdc-8bf3-f6047be7e54a,tablet,Alias amet aperiam odit blanditiis quas ipsam.,"{""product_id"": 84, ""duration"": 164}",facebook,cpc,black_friday,banner,https://melo.org/,2025-11-20 17:50:49.143183
2134,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,facebook,click,2.0,9eaea277-c0d9-4589-96c8-03e7037bddca,mobile,Quisquam voluptate recusandae adipisci dignissimos doloremque a.,"{""product_id"": 42, ""duration"": 129}",google,organic,launch,ad1,,2025-11-06 18:50:49.143207
2135,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,whatsapp,click,2.0,91670b90-b669-44a3-bf30-2de7c7317c26,mobile,Nam officiis corrupti impedit explicabo distinctio.,"{""product_id"": 12, ""duration"": 222}",google,organic,launch,banner,http://www.da.br/,2025-09-14 15:50:49.143245
2136,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,instagram,click,,5270c796-0d1b-4c9d-b804-7e422647ad11,mobile,Adipisci consectetur nostrum molestiae.,"{""product_id"": 65, ""duration"": 275}",instagram,social,black_friday,banner,http://www.andrade.com/,2025-10-06 12:50:49.143278
2137,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,website,purchase,,b78785ee-4337-48b2-a013-3d9332743dbd,desktop,Sequi molestias aperiam deleniti.,"{""product_id"": 1, ""duration"": 17}",direct,email,launch,ad1,,2025-10-06 03:50:49.143296
2138,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,whatsapp,view,10.0,67b55202-0839-434a-89b9-bbd15829f263,mobile,Porro facilis voluptas est eius consectetur.,"{""product_id"": 54, ""duration"": 142}",google,organic,launch,ad2,,2025-09-16 19:50:49.143314
2139,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,website,message,5.0,b9cf7bb0-c20f-454a-bc1b-cf7e8291c9fb,mobile,Esse excepturi voluptatibus consequatur sit voluptates ipsam.,"{""product_id"": 46, ""duration"": 108}",google,social,summer,banner,,2025-09-24 05:50:49.143331
2140,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,facebook,message,4.0,86115971-c692-4687-8a23-5a40b95086b0,desktop,Quae ea explicabo excepturi mollitia laboriosam earum.,"{""product_id"": 66, ""duration"": 82}",instagram,organic,black_friday,ad1,,2025-12-07 08:50:49.143347
2141,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,email,click,,36a980fc-e1c9-4544-8dc1-61bc244a7551,tablet,Minus alias consequuntur porro assumenda consequatur molestiae.,"{""product_id"": 75, ""duration"": 85}",instagram,email,black_friday,banner,,2025-11-08 10:50:49.143371
2142,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,website,message,,21ce8cda-599f-4eea-9126-4b0a46abefa7,tablet,Ducimus itaque architecto vero provident.,"{""product_id"": 87, ""duration"": 229}",google,email,summer,ad1,,2025-10-14 06:50:49.143388
2143,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,facebook,message,2.0,b895486a-d5f4-4e11-ae31-9a30bc300a03,tablet,Earum harum aliquam quia accusantium aperiam beatae.,"{""product_id"": 80, ""duration"": 299}",direct,cpc,launch,ad2,http://www.da.org/,2025-11-12 08:50:49.143427
2144,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,website,share,,10a54583-3caf-4ab5-b798-1258405a794b,mobile,Architecto repellendus consequuntur.,"{""product_id"": 63, ""duration"": 287}",facebook,cpc,summer,ad2,,2025-11-14 06:50:49.143444
2145,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,instagram,purchase,3.0,75c6c355-e00e-4e94-b827-b56bf296cba6,mobile,Itaque ipsam aspernatur adipisci debitis praesentium quos.,"{""product_id"": 38, ""duration"": 120}",facebook,organic,black_friday,ad1,http://www.moura.com/,2025-11-23 10:50:49.143481
2146,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,email,purchase,,b4a0229d-9253-4231-9d11-4279372d2eed,mobile,Atque unde ea illo repudiandae.,"{""product_id"": 38, ""duration"": 187}",facebook,cpc,launch,banner,,2025-11-05 07:50:49.143498
2147,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,email,purchase,,d885b212-8d2c-4c05-9ef7-3d36ef6bddf2,tablet,Debitis recusandae vel voluptatem sit fugiat.,"{""product_id"": 6, ""duration"": 182}",direct,email,black_friday,banner,http://www.costela.org/,2025-12-03 14:50:49.143530
2148,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,email,view,,32eb92ea-cfaa-4c40-8d1b-5d5c0d9d4347,desktop,Accusantium vero cum nulla aliquam.,"{""product_id"": 96, ""duration"": 22}",google,email,black_friday,ad1,https://www.peixoto.br/,2025-09-18 08:50:49.143561
2149,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,whatsapp,purchase,,a0109afe-f68d-423b-afe5-08950ea5344e,desktop,Beatae exercitationem itaque consequuntur doloremque facilis voluptates itaque.,"{""product_id"": 39, ""duration"": 89}",direct,social,launch,ad1,,2025-10-17 06:50:49.143583
2150,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,website,purchase,,83af203c-aa07-4a1d-bb01-3653c0c2015c,desktop,Quidem mollitia facilis aspernatur.,"{""product_id"": 10, ""duration"": 269}",direct,social,black_friday,ad2,,2025-09-24 13:50:49.143599
2151,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,instagram,click,,183e7da3-6ef2-4913-9c7b-4e1db1aafe21,desktop,Voluptatum natus cupiditate.,"{""product_id"": 72, ""duration"": 79}",google,email,summer,ad2,http://www.ramos.org/,2025-10-17 17:50:49.143630
2152,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,facebook,share,,bd70b822-bdc4-4655-b070-422cb6dc863c,desktop,Quisquam animi consequatur adipisci.,"{""product_id"": 98, ""duration"": 112}",direct,email,summer,ad2,,2025-11-23 07:50:49.143647
2153,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,whatsapp,message,6.0,a48f34c7-2643-45ee-bca7-8b46b8b92993,mobile,Quibusdam blanditiis rerum quos ex.,"{""product_id"": 61, ""duration"": 221}",google,email,black_friday,ad2,,2025-10-15 09:50:49.143664
2154,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,whatsapp,share,,8568586d-d161-414a-8919-dcb1095ebc45,desktop,Vel sunt autem ducimus vero eligendi.,"{""product_id"": 47, ""duration"": 97}",direct,email,launch,ad2,http://pacheco.org/,2025-10-28 21:50:49.143696
2155,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,facebook,purchase,,a05cef5e-e230-40d2-a227-bc9362c7b1b5,desktop,Incidunt atque autem ipsa quae.,"{""product_id"": 100, ""duration"": 169}",google,organic,summer,ad1,http://www.alves.com/,2025-09-15 09:50:49.143727
2156,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,whatsapp,purchase,6.0,1cca8d82-3d17-43dd-ba6a-38b287618686,tablet,Ea delectus laborum omnis similique.,"{""product_id"": 48, ""duration"": 278}",direct,email,launch,ad2,,2025-11-23 23:50:49.143744
2157,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,whatsapp,view,3.0,8230fe43-6b28-4de7-9ca0-c6c5f97fd076,mobile,Nesciunt vel accusantium unde quam.,"{""product_id"": 73, ""duration"": 266}",facebook,email,summer,ad1,https://www.da.br/,2025-10-25 15:50:49.143787
2158,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,website,purchase,9.0,587b13b1-f33c-4a57-bd49-7d3b6b746352,tablet,Nostrum esse nesciunt quisquam libero.,"{""product_id"": 66, ""duration"": 296}",facebook,organic,black_friday,ad2,,2025-10-18 17:50:49.143805
2159,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,email,view,2.0,aed5717b-1ea3-45f1-b7ec-8c4ad9a9bbe7,tablet,Vero nostrum minima dolor voluptate.,"{""product_id"": 1, ""duration"": 181}",direct,cpc,black_friday,ad1,https://melo.com/,2025-11-17 02:50:49.143840
2160,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,instagram,click,7.0,11e4633b-3426-4578-b056-a21be241d426,mobile,Distinctio ducimus dolores illum earum minus ipsam quas.,"{""product_id"": 82, ""duration"": 230}",instagram,cpc,summer,ad2,,2025-12-07 08:50:49.143858
2161,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,instagram,click,5.0,28ebb646-43e2-4d5b-994e-603b7c56c693,desktop,Quas vero vel exercitationem itaque voluptatum ipsa nesciunt.,"{""product_id"": 60, ""duration"": 152}",direct,social,launch,banner,https://www.ramos.com/,2025-10-20 06:50:49.143889
2162,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,website,view,,b4f6ce39-6f5f-4458-a8c8-a9a1cdb82b0c,tablet,Ea consequuntur id omnis nisi alias quaerat.,"{""product_id"": 49, ""duration"": 264}",google,email,launch,ad2,,2025-09-19 05:50:49.143906
2163,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,facebook,click,5.0,59cf08ff-c0f8-4ba4-9948-df6c2848f278,desktop,Error nesciunt iste incidunt.,"{""product_id"": 40, ""duration"": 243}",direct,organic,black_friday,ad1,,2025-11-04 05:50:49.143923
2164,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,facebook,message,3.0,dd56e3d1-2e9e-400b-9be8-4ad9251f60f9,mobile,Tempora illum facilis iste.,"{""product_id"": 75, ""duration"": 22}",facebook,email,launch,banner,,2025-10-15 16:50:49.143940
2165,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,website,click,,73f377b0-fc50-4fc7-acde-1eb643074c8b,tablet,Reiciendis nesciunt rem atque praesentium deserunt repudiandae.,"{""product_id"": 71, ""duration"": 88}",instagram,organic,launch,banner,https://www.fernandes.net/,2025-10-06 11:50:49.143972
2166,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,whatsapp,message,1.0,29b2f9db-c339-4732-b440-8fd36bf7760a,mobile,Aperiam ab tempore quasi accusamus ipsum.,"{""product_id"": 25, ""duration"": 188}",direct,organic,launch,banner,https://guerra.br/,2025-10-04 05:50:49.144002
2167,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,whatsapp,purchase,,587ece41-93ba-4f60-8331-bbd698276ef2,desktop,Voluptatum consectetur odio animi aspernatur nesciunt.,"{""product_id"": 14, ""duration"": 273}",instagram,email,summer,ad1,http://www.mendonca.org/,2025-09-21 18:50:49.144039
2168,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,whatsapp,message,4.0,80c12097-2517-4e00-9985-9898653ec5d9,desktop,Praesentium cum cumque dolores esse deserunt natus.,"{""product_id"": 56, ""duration"": 208}",instagram,social,summer,banner,http://www.castro.net/,2025-09-27 06:50:49.144075
2169,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,email,click,,bae105b8-34ff-4205-88a4-1dbd966e3309,mobile,Quibusdam corrupti natus commodi.,"{""product_id"": 71, ""duration"": 205}",google,organic,black_friday,ad2,,2025-10-28 04:50:49.144092
2170,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,website,click,10.0,aadfec5e-3215-4cda-9e9d-8a47da482ee5,tablet,Esse veniam nostrum iure consequuntur porro voluptatibus.,"{""product_id"": 78, ""duration"": 73}",direct,cpc,launch,banner,http://ramos.br/,2025-12-02 02:50:49.144127
2171,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,facebook,view,,6562ba1b-3dd8-4feb-a81b-977224f71eb9,mobile,Rem beatae harum corrupti.,"{""product_id"": 63, ""duration"": 259}",instagram,organic,summer,ad1,http://www.lopes.com/,2025-11-06 06:50:49.144156
2172,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,email,share,10.0,447ba5ba-18ec-49a8-89c7-bcf941a96cd5,tablet,Reprehenderit culpa sequi minima rerum accusantium reprehenderit.,"{""product_id"": 9, ""duration"": 83}",google,cpc,launch,ad1,https://carvalho.br/,2025-09-30 17:50:49.144185
2173,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,facebook,click,,10e32208-dec0-4fb2-a10f-136e8df74d17,desktop,Adipisci quidem quo itaque neque sit optio.,"{""product_id"": 73, ""duration"": 246}",google,organic,launch,ad2,,2025-09-17 07:50:49.144202
2174,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,website,view,,1082a19b-e6ed-4f68-8191-ff2794f7f1f1,desktop,Impedit doloremque eveniet ex quibusdam unde amet quaerat.,"{""product_id"": 7, ""duration"": 62}",facebook,email,summer,banner,,2025-10-09 09:50:49.144218
2175,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,instagram,share,6.0,158b3768-d8d3-4b1a-a487-d2348d645165,mobile,Beatae nisi officiis eveniet.,"{""product_id"": 86, ""duration"": 235}",facebook,email,summer,ad2,,2025-11-06 13:50:49.144238
2176,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,website,click,,4f47366d-e0f0-4296-9bca-c366f062efe8,desktop,Repellat quas reprehenderit consequuntur harum et accusantium.,"{""product_id"": 82, ""duration"": 22}",facebook,social,summer,ad2,http://www.gomes.org/,2025-10-28 10:50:49.144267
2177,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,instagram,click,,f6459062-6503-48d3-9d91-e323fa5b3889,mobile,Voluptatum eos repellat excepturi qui quaerat.,"{""product_id"": 89, ""duration"": 293}",instagram,social,black_friday,ad2,http://www.macedo.br/,2025-11-06 14:50:49.144312
2178,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,facebook,message,,20ae1699-efeb-47a0-aa4e-49a85b6ff828,tablet,Consequatur dolore nihil.,"{""product_id"": 62, ""duration"": 146}",google,cpc,launch,ad2,,2025-10-02 23:50:49.144336
2179,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,website,click,5.0,10263e99-7bed-4b7e-baa1-0853c13a5aef,tablet,Voluptatem vel delectus commodi eius.,"{""product_id"": 57, ""duration"": 239}",instagram,organic,summer,ad1,http://www.da.com/,2025-12-02 13:50:49.144366
2180,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,website,view,9.0,f3a7e250-b404-416b-a0e6-7668a09e654e,mobile,Occaecati quidem assumenda quas ratione.,"{""product_id"": 88, ""duration"": 160}",direct,cpc,launch,banner,http://www.porto.com/,2025-10-23 12:50:49.144395
2181,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,website,purchase,,da9b4685-53c6-48da-bb84-3b73d7e8dbb2,tablet,Id atque nulla saepe omnis maxime expedita.,"{""product_id"": 7, ""duration"": 79}",instagram,cpc,black_friday,ad1,,2025-09-12 07:50:49.144413
2182,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,website,view,,e37996a3-6c96-4ce5-adfa-45a5cbfe05fa,desktop,Explicabo quo tempora suscipit officia.,"{""product_id"": 37, ""duration"": 20}",instagram,social,black_friday,banner,,2025-10-23 07:50:49.144430
2183,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,website,click,,d232b209-7ec6-43bc-953a-75a9b58e6556,mobile,Qui animi ullam inventore cupiditate adipisci repellat.,"{""product_id"": 81, ""duration"": 77}",facebook,social,summer,ad1,https://silva.net/,2025-10-06 14:50:49.144465
2184,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,website,message,4.0,0698e16f-ed04-4d1f-8a4e-56d8b81ac277,desktop,Laudantium modi cupiditate nobis.,"{""product_id"": 40, ""duration"": 265}",instagram,social,launch,ad2,http://pereira.com/,2025-09-14 20:50:49.144499
2185,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,whatsapp,view,8.0,b108bdea-3db0-4aaa-95fb-7d832d21bfbb,desktop,Odit minus corrupti libero earum.,"{""product_id"": 54, ""duration"": 74}",facebook,email,launch,ad1,,2025-11-29 16:50:49.144516
