tenant_id,description,amount,type,date,status,client_id
1,Service Payment,911.29,income,2025-10-18,paid,
1,Operational Cost,566.68,expense,2025-07-10,paid,
1,Operational Cost,857.49,expense,2025-07-08,paid,
1,Service Payment,535.90,income,2025-02-13,paid,
1,Service Payment,567.72,income,2025-12-05,paid,
1,Service Payment,759.41,income,2025-09-06,paid,
1,Operational Cost,937.88,expense,2025-05-09,paid,
1,Operational Cost,354.95,expense,2025-09-06,paid,
1,Service Payment,802.53,income,2025-11-19,paid,
1,Service Payment,1078.33,income,2025-08-05,paid,
1,Service Payment,566.86,income,2025-05-30,paid,
1,Service Payment,108.66,income,2025-07-12,paid,
1,Service Payment,611.09,income,2025-01-31,paid,
1,Operational Cost,966.05,expense,2025-12-06,paid,
1,Service Payment,100.29,income,2025-07-11,paid,
1,Service Payment,187.75,income,2025-04-11,paid,
1,Service Payment,616.38,income,2025-09-19,paid,
1,Service Payment,830.53,income,2025-03-07,paid,
1,Service Payment,155.48,income,2025-01-18,paid,
1,Operational Cost,127.46,expense,2025-02-24,paid,
1,Operational Cost,124.47,expense,2025-08-09,paid,
1,Operational Cost,1077.55,expense,2025-12-07,paid,
1,Service Payment,154.44,income,2025-02-25,paid,
1,Service Payment,289.13,income,2025-06-06,paid,
1,Service Payment,1001.92,income,2025-05-28,paid,
1,Service Payment,936.49,income,2025-03-13,paid,
1,Service Payment,760.91,income,2025-06-26,paid,
1,Service Payment,602.32,income,2025-09-23,paid,
1,Service Payment,222.31,income,2025-07-30,paid,
1,Operational Cost,355.64,expense,2025-03-06,paid,
1,Operational Cost,716.20,expense,2025-09-03,paid,
1,Service Payment,868.56,income,2025-03-23,paid,
1,Service Payment,819.16,income,2025-01-09,paid,
1,Service Payment,902.26,income,2025-04-10,paid,
1,Operational Cost,789.46,expense,2025-06-15,paid,
1,Operational Cost,635.28,expense,2025-07-17,paid,
1,Service Payment,861.38,income,2025-05-01,paid,
1,Service Payment,673.60,income,2025-03-01,paid,
1,Operational Cost,192.65,expense,2025-03-06,paid,
1,Service Payment,317.19,income,2025-09-14,paid,
1,Service Payment,630.72,income,2025-05-29,paid,
1,Service Payment,328.04,income,2025-10-14,paid,
1,Operational Cost,241.65,expense,2025-03-03,paid,
1,Service Payment,161.74,income,2025-01-29,paid,
1,Operational Cost,151.70,expense,2025-02-12,paid,
1,Service Payment,385.42,income,2025-12-01,paid,
1,Service Payment,507.49,income,2025-08-23,paid,
1,Service Payment,1060.08,income,2025-03-17,paid,
1,Service Payment,797.31,income,2025-01-09,paid,
1,Service Payment,461.17,income,2025-10-27,paid,
1,Operational Cost,231.42,expense,2025-09-24,paid,
2,Service Payment,722.53,income,2025-08-27,paid,
2,Operational Cost,170.48,expense,2025-05-03,paid,
2,Operational Cost,790.94,expense,2025-05-02,paid,
2,Service Payment,773.82,income,2025-01-07,paid,
1,Service Payment,759.90,income,2025-04-08,paid,
1,Service Payment,861.35,income,2025-06-05,paid,
1,Service Payment,908.72,income,2025-07-06,paid,
1,Operational Cost,840.25,expense,2025-07-13,paid,
1,Service Payment,500.05,income,2025-07-08,paid,
1,Operational Cost,743.28,expense,2025-04-13,paid,
1,Service Payment,978.90,income,2025-09-28,paid,
1,Service Payment,1050.60,income,2025-10-14,paid,
1,Service Payment,880.10,income,2025-03-01,paid,
1,Service Payment,533.22,income,2025-04-02,paid,
1,Service Payment,253.47,income,2025-12-05,paid,
1,Operational Cost,1047.31,expense,2025-01-22,paid,
1,Service Payment,572.88,income,2025-08-03,paid,
1,Operational Cost,782.56,expense,2025-11-07,paid,
1,Operational Cost,384.92,expense,2025-12-05,paid,
1,Service Payment,1092.73,income,2025-08-16,paid,
1,Operational Cost,1095.64,expense,2025-03-21,paid,
1,Service Payment,799.63,income,2025-06-21,paid,
1,Service Payment,421.46,income,2025-04-21,paid,
1,Service Payment,160.19,income,2025-07-11,paid,
1,Service Payment,579.93,income,2025-02-12,paid,
1,Service Payment,991.12,income,2025-09-30,paid,
1,Service Payment,862.84,income,2025-10-26,paid,
1,Service Payment,531.84,income,2025-05-29,paid,
1,Operational Cost,673.65,expense,2025-02-27,paid,
1,Service Payment,774.51,income,2025-04-17,paid,
1,Operational Cost,562.96,expense,2025-01-02,paid,
1,Operational Cost,759.66,expense,2025-05-08,paid,
1,Operational Cost,662.85,expense,2025-10-09,paid,
1,Operational Cost,118.57,expense,2025-07-08,paid,
1,Service Payment,446.21,income,2025-10-25,paid,
1,Service Payment,137.89,income,2025-05-27,paid,
1,Service Payment,885.82,income,2025-02-16,paid,
1,Service Payment,1097.58,income,2025-05-26,paid,
1,Service Payment,632.81,income,2025-11-04,paid,
1,Service Payment,640.65,income,2025-09-07,paid,
1,Service Payment,734.35,income,2025-05-22,paid,
1,Service Payment,1027.13,income,2025-05-20,paid,
1,Service Payment,461.02,income,2025-02-25,paid,
1,Service Payment,911.10,income,2025-06-03,paid,
1,Service Payment,762.54,income,2025-12-06,paid,
1,Service Payment,508.73,income,2025-07-30,paid,
1,Service Payment,511.02,income,2025-10-26,paid,
1,Service Payment,794.30,income,2025-06-13,paid,
1,Operational Cost,401.68,expense,2025-11-04,paid,
1,Service Payment,478.25,income,2025-06-13,paid,
1,Service Payment,1020.65,income,2025-05-24,paid,
1,Service Payment,811.96,income,2025-09-16,paid,
1,Service Payment,728.19,income,2025-03-12,paid,
1,Service Payment,221.25,income,2025-09-01,paid,
1,Service Payment,429.13,income,2025-06-28,paid,
1,Service Payment,1085.15,income,2025-05-08,paid,
1,Service Payment,1048.89,income,2025-06-07,paid,
1,Service Payment,783.76,income,2025-02-27,paid,
1,Service Payment,274.74,income,2025-07-27,paid,
1,Operational Cost,908.05,expense,2025-04-11,paid,
1,Service Payment,498.75,income,2025-08-09,paid,
1,Service Payment,1007.98,income,2025-06-12,paid,
1,Service Payment,1064.78,income,2025-09-24,paid,
1,Operational Cost,335.48,expense,2025-05-09,paid,
1,Service Payment,641.81,income,2025-10-13,paid,
1,Service Payment,385.10,income,2025-02-22,paid,
1,Service Payment,226.83,income,2025-01-18,paid,
1,Operational Cost,980.39,expense,2025-11-28,paid,
1,Operational Cost,301.25,expense,2025-01-02,paid,
1,Service Payment,202.93,income,2025-07-01,paid,
1,Operational Cost,127.77,expense,2025-04-19,paid,
2,Service Payment,1059.99,income,2025-08-18,paid,
2,Operational Cost,797.83,expense,2025-08-05,paid,
2,Service Payment,433.88,income,2025-05-17,paid,
2,Operational Cost,760.20,expense,2025-06-02,paid,
2,Service Payment,695.64,income,2025-03-15,paid,
2,Service Payment,121.42,income,2025-03-01,paid,
2,Operational Cost,548.67,expense,2025-10-30,paid,
2,Operational Cost,922.47,expense,2025-07-02,paid,
2,Service Payment,769.73,income,2025-05-30,paid,
2,Service Payment,867.93,income,2025-01-16,paid,
2,Service Payment,239.76,income,2025-08-18,paid,
2,Operational Cost,265.81,expense,2025-02-13,paid,
2,Service Payment,798.87,income,2025-12-01,paid,
2,Service Payment,596.43,income,2025-07-20,paid,
2,Service Payment,1014.41,income,2025-05-26,paid,
2,Operational Cost,611.66,expense,2025-04-23,paid,
2,Service Payment,173.85,income,2025-11-09,paid,
2,Operational Cost,322.16,expense,2025-11-26,paid,
2,Operational Cost,1054.05,expense,2025-10-31,paid,
2,Service Payment,308.92,income,2025-06-27,paid,
2,Operational Cost,387.86,expense,2025-10-27,paid,
2,Operational Cost,456.52,expense,2025-06-18,paid,
2,Service Payment,114.30,income,2025-01-20,paid,
2,Service Payment,333.71,income,2025-01-22,paid,
2,Service Payment,199.34,income,2025-03-29,paid,
2,Service Payment,475.63,income,2025-07-31,paid,
2,Operational Cost,531.01,expense,2025-06-01,paid,
2,Operational Cost,426.43,expense,2025-03-31,paid,
2,Operational Cost,465.36,expense,2025-04-11,paid,
2,Service Payment,209.33,income,2025-08-31,paid,
2,Operational Cost,510.84,expense,2025-05-16,paid,
2,Service Payment,768.84,income,2025-06-16,paid,
2,Service Payment,473.01,income,2025-03-21,paid,
2,Operational Cost,984.03,expense,2025-07-29,paid,
2,Service Payment,530.58,income,2025-08-09,paid,
2,Service Payment,677.23,income,2025-05-13,paid,
2,Service Payment,192.37,income,2025-11-16,paid,
2,Service Payment,799.20,income,2025-11-23,paid,
2,Service Payment,352.87,income,2025-05-21,paid,
2,Service Payment,734.58,income,2025-06-29,paid,
2,Service Payment,542.92,income,2025-03-26,paid,
2,Service Payment,870.27,income,2025-04-12,paid,
2,Service Payment,1063.20,income,2025-05-22,paid,
2,Service Payment,323.13,income,2025-11-07,paid,
2,Service Payment,327.29,income,2025-01-06,paid,
2,Operational Cost,278.48,expense,2025-07-16,paid,
2,Service Payment,916.38,income,2025-08-16,paid,
2,Service Payment,879.52,income,2025-04-20,paid,
2,Service Payment,535.06,income,2025-02-22,paid,
2,Service Payment,703.89,income,2025-11-27,paid,
2,Operational Cost,154.04,expense,2025-01-01,paid,
2,Service Payment,709.08,income,2025-08-05,paid,
2,Operational Cost,198.34,expense,2025-06-19,paid,
2,Service Payment,749.41,income,2025-10-04,paid,
2,Operational Cost,1039.35,expense,2025-04-06,paid,
2,Service Payment,503.40,income,2025-04-15,paid,
2,Service Payment,786.30,income,2025-02-05,paid,
2,Service Payment,380.55,income,2025-05-20,paid,
2,Operational Cost,260.21,expense,2025-06-06,paid,
2,Service Payment,525.56,income,2025-09-11,paid,
2,Operational Cost,124.99,expense,2025-08-18,paid,
2,Service Payment,903.20,income,2025-10-17,paid,
2,Service Payment,914.84,income,2025-06-17,paid,
2,Service Payment,153.77,income,2025-03-28,paid,
2,Service Payment,350.75,income,2025-02-22,paid,
2,Service Payment,707.57,income,2025-04-21,paid,
2,Service Payment,881.29,income,2025-04-19,paid,
2,Service Payment,736.61,income,2025-03-28,paid,
2,Service Payment,129.17,income,2025-08-05,paid,
2,Service Payment,211.85,income,2025-03-06,paid,
2,Service Payment,407.34,income,2025-02-20,paid,
2,Service Payment,603.21,income,2025-06-10,paid,
2,Operational Cost,447.69,expense,2025-08-10,paid,
2,Operational Cost,479.35,expense,2025-02-15,paid,
2,Service Payment,533.50,income,2025-03-25,paid,
2,Operational Cost,386.50,expense,2025-03-06,paid,
2,Service Payment,549.70,income,2025-09-06,paid,
2,Operational Cost,353.30,expense,2025-11-29,paid,
2,Service Payment,1018.82,income,2025-06-04,paid,
2,Service Payment,630.40,income,2025-12-11,paid,
2,Service Payment,740.66,income,2025-06-11,paid,
2,Service Payment,474.57,income,2025-07-10,paid,
2,Service Payment,199.89,income,2025-01-28,paid,
2,Service Payment,811.06,income,2025-11-03,paid,
2,Service Payment,264.33,income,2025-06-25,paid,
2,Service Payment,1013.44,income,2025-09-05,paid,
2,Service Payment,478.06,income,2025-06-14,paid,
2,Service Payment,739.14,income,2025-04-23,paid,
2,Service Payment,546.83,income,2025-09-10,paid,
2,Operational Cost,380.31,expense,2025-01-03,paid,
2,Service Payment,373.26,income,2025-06-06,paid,
2,Service Payment,928.50,income,2025-01-18,paid,
2,Service Payment,457.77,income,2025-11-06,paid,
2,Service Payment,635.93,income,2025-09-05,paid,
2,Service Payment,528.06,income,2025-11-25,paid,
2,Service Payment,463.97,income,2025-11-15,paid,
2,Service Payment,940.13,income,2025-04-20,paid,
2,Service Payment,974.88,income,2025-07-17,paid,
2,Operational Cost,661.85,expense,2025-05-31,paid,
2,Service Payment,199.14,income,2025-11-23,paid,
2,Service Payment,463.13,income,2025-07-02,paid,
2,Service Payment,292.22,income,2025-11-03,paid,
2,Service Payment,588.31,income,2025-06-04,paid,
2,Operational Cost,558.80,expense,2025-12-07,paid,
2,Service Payment,374.96,income,2025-06-24,paid,
2,Service Payment,952.78,income,2025-06-15,paid,
2,Service Payment,760.81,income,2025-04-16,paid,
2,Operational Cost,842.37,expense,2025-04-07,paid,
2,Service Payment,724.27,income,2025-09-06,paid,
2,Service Payment,607.33,income,2025-09-03,paid,
2,Service Payment,1055.80,income,2025-05-27,paid,
2,Service Payment,669.11,income,2025-06-15,paid,
2,Service Payment,826.67,income,2025-12-03,paid,
2,Service Payment,430.57,income,2025-04-08,paid,
2,Service Payment,341.11,income,2025-08-06,paid,
2,Service Payment,168.15,income,2025-10-29,paid,
2,Service Payment,859.34,income,2025-09-06,paid,
2,Operational Cost,268.72,expense,2025-11-19,paid,
2,Service Payment,885.53,income,2025-07-19,paid,
2,Service Payment,939.99,income,2025-03-01,paid,
2,Operational Cost,1062.51,expense,2025-09-18,paid,
2,Service Payment,1008.71,income,2025-11-16,paid,
2,Operational Cost,504.47,expense,2025-04-27,paid,
2,Service Payment,550.49,income,2025-05-17,paid,
2,Service Payment,449.57,income,2025-10-04,paid,
2,Service Payment,872.14,income,2025-12-02,paid,
2,Operational Cost,854.79,expense,2025-02-03,paid,
2,Service Payment,445.87,income,2025-01-21,paid,
2,Service Payment,238.81,income,2025-09-02,paid,
2,Service Payment,966.41,income,2025-07-05,paid,
2,Service Payment,1004.54,income,2025-08-08,paid,
2,Service Payment,450.79,income,2025-10-17,paid,
2,Service Payment,110.58,income,2025-01-09,paid,
2,Operational Cost,321.41,expense,2025-09-22,paid,
2,Service Payment,887.02,income,2025-07-05,paid,
2,Service Payment,176.01,income,2025-03-03,paid,
2,Service Payment,1041.28,income,2025-08-23,paid,
2,Service Payment,527.25,income,2025-07-10,paid,
2,Service Payment,1012.18,income,2025-10-06,paid,
2,Service Payment,1034.45,income,2025-11-05,paid,
2,Operational Cost,151.34,expense,2025-01-17,paid,
2,Service Payment,1086.48,income,2025-02-01,paid,
2,Operational Cost,1048.73,expense,2025-01-29,paid,
2,Service Payment,561.05,income,2025-02-12,paid,
2,Service Payment,402.80,income,2025-01-30,paid,
2,Service Payment,437.25,income,2025-04-06,paid,
2,Service Payment,855.41,income,2025-07-05,paid,
2,Service Payment,639.51,income,2025-06-13,paid,
2,Operational Cost,941.02,expense,2025-01-20,paid,
2,Service Payment,628.31,income,2025-05-29,paid,
2,Operational Cost,131.00,expense,2025-06-11,paid,
2,Service Payment,266.38,income,2025-03-13,paid,
2,Operational Cost,230.57,expense,2025-11-13,paid,
2,Service Payment,1096.10,income,2025-02-03,paid,
2,Service Payment,774.33,income,2025-10-12,paid,
2,Service Payment,648.13,income,2025-05-16,paid,
2,Service Payment,364.91,income,2025-10-27,paid,
2,Service Payment,949.18,income,2025-07-08,paid,
2,Service Payment,915.48,income,2025-02-02,paid,
2,Service Payment,541.38,income,2025-07-19,paid,
2,Service Payment,309.12,income,2025-07-23,paid,
2,Operational Cost,457.96,expense,2025-11-23,paid,
2,Operational Cost,868.14,expense,2025-06-20,paid,
2,Service Payment,376.32,income,2025-06-19,paid,
2,Service Payment,555.83,income,2025-01-09,paid,
2,Service Payment,312.87,income,2025-02-12,paid,
2,Service Payment,237.86,income,2025-11-01,paid,
2,Service Payment,200.15,income,2025-11-01,paid,
2,Service Payment,336.26,income,2025-02-15,paid,
2,Operational Cost,832.22,expense,2025-03-24,paid,
2,Operational Cost,344.17,expense,2025-11-30,paid,
2,Service Payment,361.60,income,2025-08-18,paid,
2,Operational Cost,802.54,expense,2025-10-05,paid,
2,Service Payment,608.22,income,2025-03-26,paid,
2,Service Payment,119.95,income,2025-04-06,paid,
2,Service Payment,1058.12,income,2025-05-08,paid,
2,Service Payment,910.82,income,2025-09-23,paid,
2,Service Payment,1021.67,income,2025-02-01,paid,
2,Service Payment,397.21,income,2025-11-25,paid,
2,Service Payment,680.23,income,2025-06-28,paid,
2,Operational Cost,927.12,expense,2025-12-04,paid,
2,Operational Cost,848.47,expense,2025-04-01,paid,
2,Service Payment,1046.32,income,2025-09-08,paid,
2,Operational Cost,681.30,expense,2025-06-20,paid,
2,Service Payment,907.31,income,2025-01-06,paid,
2,Service Payment,620.75,income,2025-03-22,paid,
2,Operational Cost,574.59,expense,2025-06-16,paid,
2,Service Payment,865.09,income,2025-12-09,paid,
2,Service Payment,110.42,income,2025-05-27,paid,
2,Service Payment,231.14,income,2025-10-23,paid,
2,Operational Cost,299.28,expense,2025-09-11,paid,
2,Service Payment,1013.45,income,2025-04-22,paid,
2,Operational Cost,1078.14,expense,2025-04-09,paid,
2,Operational Cost,247.57,expense,2025-01-21,paid,
2,Service Payment,747.49,income,2025-04-06,paid,
2,Operational Cost,901.41,expense,2025-05-16,paid,
2,Service Payment,825.35,income,2025-06-27,paid,
2,Service Payment,331.90,income,2025-11-13,paid,
2,Service Payment,392.60,income,2025-05-06,paid,
2,Service Payment,187.49,income,2025-01-09,paid,
2,Operational Cost,319.92,expense,2025-04-10,paid,
2,Service Payment,570.67,income,2025-09-08,paid,
2,Service Payment,228.75,income,2025-04-23,paid,
2,Service Payment,273.29,income,2025-03-30,paid,
2,Service Payment,638.32,income,2025-03-19,paid,
2,Service Payment,331.42,income,2025-05-24,paid,
2,Service Payment,1077.10,income,2025-12-04,paid,
2,Service Payment,796.92,income,2025-04-21,paid,
2,Service Payment,209.81,income,2025-01-31,paid,
2,Operational Cost,690.91,expense,2025-03-05,paid,
2,Service Payment,300.10,income,2025-09-17,paid,
2,Service Payment,207.35,income,2025-03-30,paid,
2,Service Payment,106.52,income,2025-09-16,paid,
2,Operational Cost,399.01,expense,2025-09-08,paid,
2,Service Payment,648.37,income,2025-09-13,paid,
2,Operational Cost,929.20,expense,2025-07-31,paid,
2,Service Payment,900.78,income,2025-07-27,paid,
2,Operational Cost,417.39,expense,2025-05-30,paid,
2,Service Payment,394.90,income,2025-01-15,paid,
2,Service Payment,613.23,income,2025-05-07,paid,
2,Service Payment,252.04,income,2025-12-04,paid,
2,Service Payment,108.31,income,2025-02-08,paid,
2,Operational Cost,959.04,expense,2025-08-23,paid,
2,Operational Cost,301.48,expense,2025-06-17,paid,
2,Service Payment,131.94,income,2025-10-24,paid,
2,Operational Cost,769.74,expense,2025-09-11,paid,
2,Service Payment,899.49,income,2025-09-12,paid,
2,Service Payment,262.09,income,2025-05-16,paid,
2,Service Payment,862.94,income,2025-11-15,paid,
2,Operational Cost,1061.37,expense,2025-07-18,paid,
2,Service Payment,435.81,income,2025-11-26,paid,
2,Operational Cost,594.52,expense,2025-09-19,paid,
2,Service Payment,1095.35,income,2025-03-04,paid,
2,Service Payment,390.61,income,2025-01-25,paid,
2,Service Payment,234.48,income,2025-04-20,paid,
2,Operational Cost,800.09,expense,2025-08-18,paid,
2,Service Payment,474.66,income,2025-09-07,paid,
2,Service Payment,1012.96,income,2025-01-18,paid,
2,Service Payment,615.34,income,2025-05-19,paid,
2,Service Payment,237.04,income,2025-05-23,paid,
2,Service Payment,402.75,income,2025-11-07,paid,
2,Service Payment,157.16,income,2025-11-22,paid,
2,Operational Cost,199.13,expense,2025-05-30,paid,
2,Service Payment,349.15,income,2025-07-30,paid,
2,Service Payment,525.95,income,2025-11-14,paid,
2,Service Payment,666.86,income,2025-10-16,paid,
2,Service Payment,871.95,income,2025-04-19,paid,
2,Service Payment,334.57,income,2025-07-04,paid,
2,Operational Cost,529.87,expense,2025-08-25,paid,
2,Service Payment,260.18,income,2025-06-09,paid,
2,Service Payment,256.76,income,2025-03-01,paid,
2,Service Payment,993.49,income,2025-09-27,paid,
2,Operational Cost,454.75,expense,2025-01-24,paid,
2,Service Payment,139.65,income,2025-02-05,paid,
2,Operational Cost,663.73,expense,2025-10-02,paid,
2,Operational Cost,998.29,expense,2025-11-15,paid,
2,Service Payment,683.25,income,2025-11-30,paid,
2,Service Payment,538.95,income,2025-05-13,paid,
2,Service Payment,462.71,income,2025-08-15,paid,
2,Service Payment,427.65,income,2025-05-17,paid,
2,Service Payment,1066.73,income,2025-11-09,paid,
2,Service Payment,833.09,income,2025-03-27,paid,
2,Service Payment,1075.25,income,2025-11-01,paid,
2,Service Payment,553.05,income,2025-06-27,paid,
2,Service Payment,158.19,income,2025-09-23,paid,
2,Service Payment,862.87,income,2025-07-11,paid,
2,Service Payment,574.66,income,2025-04-11,paid,
2,Service Payment,181.54,income,2025-01-02,paid,
2,Service Payment,821.63,income,2025-09-21,paid,
2,Operational Cost,225.51,expense,2025-06-30,paid,
2,Operational Cost,177.04,expense,2025-09-12,paid,
2,Operational Cost,904.34,expense,2025-09-21,paid,
2,Operational Cost,623.52,expense,2025-05-29,paid,
2,Service Payment,232.51,income,2025-01-11,paid,
2,Operational Cost,987.21,expense,2025-08-13,paid,
2,Service Payment,101.91,income,2025-02-17,paid,
2,Service Payment,676.11,income,2025-12-10,paid,
2,Service Payment,908.52,income,2025-09-10,paid,
2,Service Payment,1051.87,income,2025-10-16,paid,
2,Operational Cost,698.74,expense,2025-09-05,paid,
2,Operational Cost,203.84,expense,2025-03-15,paid,
2,Operational Cost,426.78,expense,2025-04-05,paid,
2,Operational Cost,947.49,expense,2025-07-24,paid,
2,Operational Cost,866.01,expense,2025-08-17,paid,
2,Service Payment,1041.76,income,2025-04-24,paid,
2,Service Payment,1015.94,income,2025-08-22,paid,
2,Operational Cost,546.81,expense,2025-04-10,paid,
2,Service Payment,992.26,income,2025-08-08,paid,
2,Service Payment,962.36,income,2025-04-08,paid,
2,Operational Cost,958.33,expense,2025-04-01,paid,
2,Service Payment,339.20,income,2025-01-18,paid,
2,Operational Cost,232.41,expense,2025-01-04,paid,
2,Service Payment,901.70,income,2025-03-16,paid,
2,Operational Cost,614.37,expense,2025-07-24,paid,
2,Service Payment,274.79,income,2025-01-24,paid,
2,Operational Cost,733.20,expense,2025-08-25,paid,
2,Service Payment,633.09,income,2025-06-20,paid,
2,Service Payment,215.34,income,2025-02-06,paid,
2,Service Payment,614.00,income,2025-07-05,paid,
2,Service Payment,485.00,income,2025-03-24,paid,
2,Service Payment,595.98,income,2025-03-18,paid,
2,Service Payment,1076.68,income,2025-07-02,paid,
2,Service Payment,1046.76,income,2025-03-16,paid,
2,Operational Cost,1035.58,expense,2025-11-20,paid,
2,Service Payment,1012.08,income,2025-01-11,paid,
2,Operational Cost,183.11,expense,2025-07-22,paid,
2,Service Payment,263.88,income,2025-02-03,paid,
2,Operational Cost,915.93,expense,2025-02-04,paid,
2,Service Payment,311.01,income,2025-11-04,paid,
2,Operational Cost,257.00,expense,2025-05-05,paid,
2,Operational Cost,1088.16,expense,2025-08-29,paid,
2,Service Payment,612.28,income,2025-10-08,paid,
2,Service Payment,540.02,income,2025-06-28,paid,
2,Operational Cost,673.40,expense,2025-01-06,paid,
2,Operational Cost,565.74,expense,2025-03-30,paid,
2,Service Payment,226.81,income,2025-10-05,paid,
2,Service Payment,1066.32,income,2025-05-24,paid,
2,Service Payment,618.23,income,2025-03-01,paid,
2,Operational Cost,836.87,expense,2025-01-10,paid,
2,Operational Cost,896.06,expense,2025-09-04,paid,
2,Service Payment,118.77,income,2025-09-27,paid,
2,Operational Cost,300.75,expense,2025-04-13,paid,
2,Operational Cost,312.15,expense,2025-09-03,paid,
2,Service Payment,973.98,income,2025-01-06,paid,
2,Service Payment,818.16,income,2025-11-07,paid,
2,Service Payment,240.67,income,2025-01-25,paid,
2,Operational Cost,709.60,expense,2025-05-27,paid,
2,Service Payment,727.70,income,2025-11-09,paid,
2,Operational Cost,440.02,expense,2025-02-03,paid,
2,Service Payment,296.27,income,2025-10-21,paid,
2,Operational Cost,414.37,expense,2025-11-13,paid,
2,Operational Cost,723.75,expense,2025-04-03,paid,
2,Operational Cost,369.33,expense,2025-06-11,paid,
2,Service Payment,781.40,income,2025-12-01,paid,
2,Service Payment,948.98,income,2025-11-20,paid,
2,Operational Cost,967.16,expense,2025-03-22,paid,
2,Operational Cost,523.26,expense,2025-02-15,paid,
2,Operational Cost,257.78,expense,2025-10-09,paid,
2,Operational Cost,740.75,expense,2025-04-07,paid,
2,Service Payment,742.72,income,2025-03-12,paid,
2,Service Payment,295.49,income,2025-09-03,paid,
2,Service Payment,808.12,income,2025-10-08,paid,
2,Operational Cost,801.52,expense,2025-07-15,paid,
2,Service Payment,595.45,income,2025-10-10,paid,
2,Service Payment,847.65,income,2025-02-19,paid,
2,Operational Cost,822.63,expense,2025-06-01,paid,
2,Operational Cost,201.90,expense,2025-01-23,paid,
2,Operational Cost,549.94,expense,2025-08-25,paid,
2,Operational Cost,641.23,expense,2025-01-28,paid,
2,Service Payment,868.28,income,2025-06-05,paid,
2,Operational Cost,763.52,expense,2025-01-24,paid,
2,Service Payment,878.88,income,2025-04-04,paid,
2,Service Payment,610.74,income,2025-07-30,paid,
2,Service Payment,792.94,income,2025-06-07,paid,
2,Service Payment,618.74,income,2025-06-12,paid,
2,Service Payment,256.34,income,2025-03-22,paid,
2,Service Payment,351.54,income,2025-06-14,paid,
2,Operational Cost,692.79,expense,2025-03-16,paid,
2,Service Payment,368.33,income,2025-10-17,paid,
2,Service Payment,631.86,income,2025-04-16,paid,
2,Service Payment,200.86,income,2025-09-21,paid,
2,Service Payment,1042.05,income,2025-03-03,paid,
2,Service Payment,697.74,income,2025-02-12,paid,
2,Service Payment,839.66,income,2025-05-30,paid,
2,Operational Cost,786.75,expense,2025-04-09,paid,
2,Operational Cost,669.81,expense,2025-04-10,paid,
2,Operational Cost,967.56,expense,2025-07-20,paid,
2,Service Payment,877.96,income,2025-05-29,paid,
2,Service Payment,750.45,income,2025-05-16,paid,
2,Operational Cost,394.94,expense,2025-06-11,paid,
2,Service Payment,940.26,income,2025-10-11,paid,
2,Service Payment,653.67,income,2025-09-20,paid,
2,Service Payment,675.51,income,2025-07-04,paid,
2,Service Payment,1074.27,income,2025-08-02,paid,
2,Service Payment,698.62,income,2025-06-01,paid,
2,Service Payment,240.32,income,2025-03-05,paid,
2,Service Payment,285.81,income,2025-03-26,paid,
2,Operational Cost,308.06,expense,2025-11-28,paid,
2,Service Payment,823.11,income,2025-10-13,paid,
2,Operational Cost,707.54,expense,2025-04-24,paid,
2,Service Payment,571.45,income,2025-02-01,paid,
2,Service Payment,864.60,income,2025-06-07,paid,
2,Operational Cost,206.58,expense,2025-08-01,paid,
2,Service Payment,1017.38,income,2025-09-25,paid,
2,Operational Cost,1086.86,expense,2025-01-26,paid,
2,Operational Cost,373.50,expense,2025-11-05,paid,
2,Service Payment,373.54,income,2025-01-19,paid,
2,Service Payment,711.13,income,2025-09-17,paid,
2,Service Payment,979.07,income,2025-04-21,paid,
2,Operational Cost,479.47,expense,2025-05-16,paid,
2,Service Payment,261.73,income,2025-08-08,paid,
2,Service Payment,410.62,income,2025-07-21,paid,
2,Operational Cost,728.06,expense,2025-02-07,paid,
2,Service Payment,1058.18,income,2025-01-04,paid,
2,Service Payment,186.42,income,2025-09-12,paid,
2,Service Payment,991.20,income,2025-07-31,paid,
2,Service Payment,197.43,income,2025-08-07,paid,
2,Service Payment,707.50,income,2025-08-06,paid,
2,Service Payment,944.86,income,2025-08-19,paid,
2,Service Payment,845.83,income,2025-01-10,paid,
2,Service Payment,1075.52,income,2025-04-19,paid,
2,Service Payment,866.92,income,2025-11-26,paid,
2,Service Payment,459.62,income,2025-02-03,paid,
2,Service Payment,775.30,income,2025-11-17,paid,
2,Service Payment,1054.16,income,2025-01-24,paid,
2,Operational Cost,1023.77,expense,2025-10-11,paid,
2,Service Payment,890.04,income,2025-02-27,paid,
2,Service Payment,163.69,income,2025-05-08,paid,
2,Operational Cost,477.49,expense,2025-02-26,paid,
2,Service Payment,696.57,income,2025-06-10,paid,
2,Service Payment,939.76,income,2025-10-11,paid,
2,Service Payment,469.88,income,2025-04-03,paid,
2,Service Payment,283.42,income,2025-08-03,paid,
2,Service Payment,597.39,income,2025-09-21,paid,
2,Operational Cost,951.76,expense,2025-01-03,paid,
2,Service Payment,236.74,income,2025-01-29,paid,
2,Service Payment,271.87,income,2025-04-26,paid,
2,Service Payment,522.29,income,2025-05-10,paid,
2,Service Payment,703.84,income,2025-04-12,paid,
2,Operational Cost,1029.49,expense,2025-09-11,paid,
2,Service Payment,543.85,income,2025-09-02,paid,
